,Date,Symbol,ID,Average_Price,Capital,End_Cash,Portfolio_Value,Profit_per_Share,Return_rate,Share_Price,Shares,Start_Cash,Total_Profit,Trade_Value,Type
244,1/8/2016,808,scb_8200,2.74,86356,16973,69383,-0.01,-0.25%,2.73,19500,70208,-135,53235,Buy
245,1/8/2016,808,scb_9657,2.78,330000,48,329951,0,0.00%,2.73,0,48,0,0,Buy
246,1/8/2016,862,scb_19814,0.36,872478,51185,821292,0,0.00%,0.36,539200,246322,0,195136,Buy
247,1/8/2016,1022,scb_5394,1.86,218390,185584,32806,-0.04,-2.22%,1.82,18600,151732,-767,-33852,Sell
248,1/8/2016,1030,scb_8200,1.2,86492,16973,69519,0,0.00%,1.2,0,16973,0,0,Sell
249,1/8/2016,1058,scb_0320,0.71,991448,173925,817523,0.01,1.07%,0.72,189700,310509,1448,136584,Buy
250,1/8/2016,1151,scb_15889,5.7,399739,1372,398366,0,0.00%,5.7,1300,8782,0,7410,Buy
251,1/8/2016,1190,scb_1551,1.9,238373,123845,114528,0.02,1.19%,1.92,42000,43205,949,-80640,Sell
252,1/8/2016,1218,scb_16536,3.84,532976,15501,517475,-0.04,-0.98%,3.8,2700,25761,-101,10260,Buy
253,1/8/2016,1238,scb_9657,1.61,330000,48,329951,0,0.00%,1.57,0,48,0,0,Sell
254,1/8/2016,1268,scb_5394,0.85,218390,168924,49466,0,0.00%,0.85,19600,185584,0,16660,Buy
255,1/8/2016,1290,scb_0320,0.78,990739,97453,893286,0.01,0.98%,0.79,96800,173925,739,76472,Buy
256,1/8/2016,1439,scb_15889,0.95,399739,1372,398366,0,0.00%,0.92,0,1372,0,0,Sell
257,1/8/2016,1538,scb_16665,1.68,129421,39947,89474,0,0.00%,1.68,6600,51035,0,11088,Buy
258,1/8/2016,1831,scb_16536,2.24,533078,15501,517576,0,0.00%,2.09,0,15501,0,0,Sell
259,1/8/2016,1831,scb_18791,2.18,486586,8532,478054,0,0.00%,2.09,0,8532,0,0,Sell
260,1/8/2016,1848,scb_15889,7.42,396961,342141,54820,-0.06,-0.81%,7.36,46300,1372,-2777,-340768,Sell
261,1/8/2016,1898,scb_16665,2.93,129110,75037,54073,-0.03,-0.88%,2.9,12100,39947,-311,-35090,Sell
262,1/8/2016,1928,scb_16536,25.45,533078,15501,517576,0,0.00%,22.8,0,15501,0,0,Sell
263,1/8/2016,2120,scb_19814,45,872478,10685,861792,0,0.00%,45,900,51185,0,40500,Buy
264,1/8/2016,2283,scb_16536,2.22,533025,9341,523684,-0.02,-0.84%,2.2,2800,15501,-52,6160,Buy
265,1/8/2016,2368,scb_1551,2.45,238450,72150,166299,0,0.15%,2.45,21100,123845,76,51695,Buy
266,1/8/2016,2662,scb_18791,1.35,486586,8532,478054,0,0.00%,1.28,0,8532,0,0,Sell
267,1/8/2016,2686,scb_12203,1.38,69663,710,68953,0,0.00%,1.38,0,710,0,0,Sell
268,1/8/2016,3383,scb_7021,4.04,648488,648488,0,-0.01,-0.25%,4.03,151200,39152,-1511,-609336,Sell
269,1/8/2016,3618,scb_6350,4.22,501849,116175,385673,-0.01,-0.20%,4.21,87100,482866,-727,366691,Buy
270,1/8/2016,3633,scb_15889,1.93,396961,48009,348952,0,0.00%,1.93,152400,342141,0,294132,Buy
271,1/8/2016,3709,scb_7878,10.11,489566,480399,9167,0.27,2.67%,10.38,1800,461715,486,-18684,Sell
272,1/8/2016,3800,scb_16536,1.12,533078,5645,527432,0,0.00%,1.12,3300,9341,0,3696,Buy
273,1/8/2016,6838,scb_10355,0.75,247540,161271,86268,0,0.00%,0.75,23800,179121,0,17850,Buy
274,1/8/2016,8022,scb_6350,0.21,502576,116175,386401,0,0.00%,0.22,0,116175,0,0,Sell
275,1/8/2016,8079,scb_12192,0.55,187967,158432,29535,0,0.00%,0.55,53700,187967,0,29535,Buy
276,1/8/2016,8258,scb_19814,0.31,872478,2036,870441,0,0.00%,0.31,27900,10685,0,8649,Buy
277,1/11/2016,41,scb_19814,23.65,855423,486456,368966,-0.8,-3.40%,22.85,21200,2036,-17054,-484420,Sell
278,1/11/2016,100,scb_16471,7.89,270712,110899,159812,0,0.00%,7.7,0,110899,0,0,Sell
279,1/11/2016,156,scb_19814,0.25,855423,486456,368966,0,0.00%,0.25,0,486456,0,0,Sell
280,1/11/2016,174,scb_7878,1.04,489611,470831,18780,0,0.48%,1.04,9200,480399,45,9568,Buy
281,1/11/2016,195,scb_19814,0.27,849600,99742,749858,0,-1.48%,0.26,1459300,486456,-5822,386714,Buy
282,1/11/2016,328,scb_5394,2.47,218036,201376,16659,-0.03,-1.08%,2.44,13300,168924,-354,-32452,Sell
283,1/11/2016,334,scb_10355,1.13,247540,145225,102314,0,0.00%,1.13,14200,161271,0,16045,Buy
284,1/11/2016,337,scb_3763,2.82,919853,354,919499,-0.29,-10.37%,2.53,500,1619,-146,1265,Buy
285,1/11/2016,342,scb_7878,2.9,489566,470831,18734,0,0.00%,2.91,0,470831,0,0,Sell
286,1/11/2016,373,scb_18791,38.25,486586,8532,478054,0,0.00%,36.6,0,8532,0,0,Sell
287,1/11/2016,375,scb_12203,5,69663,710,68953,0,0.00%,4.75,0,710,0,0,Sell
288,1/11/2016,423,scb_12203,1.49,69663,114,69549,0,0.00%,1.49,400,710,0,596,Buy
289,1/11/2016,599,scb_1551,0.66,238373,41856,196517,0,0.00%,0.66,45900,72150,0,30294,Buy
290,1/11/2016,628,scb_18791,1.73,486587,431690,54896,0,0.00%,1.73,244600,8532,0,-423158,Sell
291,1/11/2016,631,scb_10355,1.62,247393,130825,116567,-0.02,-1.01%,1.6,9000,145225,-146,14400,Buy
292,1/11/2016,633,scb_18791,2.92,483579,483578,0,-0.16,-5.48%,2.76,18800,431690,-3008,-51887,Sell
293,1/11/2016,643,scb_10355,1.58,251165,154200,96964,0.29,18.35%,1.87,12500,130825,3625,-23375,Sell
294,1/11/2016,685,scb_16665,1.19,129304,58597,70707,0.01,1.20%,1.2,13700,75037,194,16440,Buy
295,1/11/2016,808,scb_8200,2.74,85045,85045,0,-0.06,-2.08%,2.68,25400,16973,-1446,-68072,Sell
296,1/11/2016,808,scb_9657,2.78,330000,48,329951,0,0.00%,2.68,0,48,0,0,Buy
297,1/11/2016,899,scb_19814,0.4,855422,19991,835431,0,0.00%,0.4,201900,99742,0,79750,Buy
298,1/11/2016,1022,scb_5394,1.82,218036,201376,16660,0,0.00%,1.8,0,201376,0,0,Sell
299,1/11/2016,1030,scb_8200,1.12,85045,21092,63952,0,0.00%,1.12,57100,85045,0,63952,Buy
300,1/11/2016,1058,scb_0320,0.71,964007,643629,320378,-0.03,-4.54%,0.68,803200,97453,-25992,-546176,Sell
301,1/11/2016,1151,scb_15889,5.7,396961,6969,389992,0,0.00%,5.7,7200,48009,0,41040,Buy
302,1/11/2016,1201,scb_12192,0.96,187967,133250,54716,0,0.00%,0.96,26100,158432,0,25181,Buy
303,1/11/2016,1207,scb_16665,0.34,128689,86770,41919,-0.01,-1.47%,0.34,84100,58597,-420,-28173,Sell
304,1/11/2016,1238,scb_9657,1.61,330000,48,329951,0,0.00%,1.52,0,48,0,0,Sell
305,1/11/2016,1259,scb_12203,0.67,69663,47,69616,0,0.00%,0.67,100,114,0,67,Buy
306,1/11/2016,1268,scb_5394,0.85,217840,217840,0,-0.01,-1.18%,0.84,19600,201376,-196,-16464,Sell
307,1/11/2016,1290,scb_0320,0.8,971057,360483,610574,0.02,2.55%,0.82,345300,643629,7050,283146,Buy
308,1/11/2016,1305,scb_15889,3.6,396961,6969,389992,0,0.00%,3.6,0,6969,0,0,Sell
309,1/11/2016,1500,scb_15889,0.54,396961,1029,395932,0,0.00%,0.54,11000,6969,0,5940,Buy
310,1/11/2016,1538,scb_16665,1.68,128161,97330,30831,-0.08,-4.76%,1.6,6600,86770,-527,-10560,Sell
311,1/11/2016,1848,scb_15889,7.36,396961,1029,395932,0,0.00%,6.84,0,1029,0,0,Sell
312,1/11/2016,1928,scb_16536,22.3,533078,3415,529662,0,0.00%,22.3,100,5645,0,2229,Buy
313,1/11/2016,2202,scb_16536,20.92,533078,3415,529662,0,0.00%,17.62,0,3415,0,0,Buy
314,1/11/2016,2236,scb_9657,0.81,330000,48,329951,0,0.00%,0.72,0,48,0,0,Buy
315,1/11/2016,2283,scb_16536,2.22,533013,2149,530864,-0.11,-4.83%,2.11,600,3415,-64,1266,Buy
316,1/11/2016,2324,scb_15889,0.55,388772,40250,348522,-0.1,-17.27%,0.46,86200,1029,-8189,-39221,Sell
317,1/11/2016,2368,scb_1551,2.45,235113,101712,133401,-0.13,-5.17%,2.32,25800,41856,-3260,-59855,Sell
318,1/11/2016,2386,scb_6350,6.17,502576,116175,386401,0,0.00%,6.01,0,116175,0,0,Sell
319,1/11/2016,2662,scb_18791,1.35,483578,483578,0,0,0.00%,1.2,0,483578,0,0,Sell
320,1/11/2016,3355,scb_5394,0.84,217840,217840,0,0,0.00%,0.73,0,217840,0,0,Sell
321,1/11/2016,3383,scb_7021,3.85,648488,39033,609455,0,0.00%,3.85,158300,648488,0,609455,Buy
322,1/11/2016,3618,scb_6350,4.22,481659,481659,0,-0.23,-5.41%,3.99,91600,116175,-20916,-365484,Sell
323,1/11/2016,3633,scb_15889,1.93,388284,5670,382614,-0.03,-1.39%,1.9,18200,40250,-487,34580,Buy
324,1/11/2016,3709,scb_7878,10.4,489566,461471,28094,0,0.00%,10.4,900,470831,0,9360,Buy
325,1/11/2016,3800,scb_16536,1.12,532913,5680,527232,-0.05,-4.46%,1.07,3300,2149,-165,-3531,Sell
326,1/11/2016,6838,scb_10355,0.74,250941,138797,112143,-0.01,-1.43%,0.73,21100,154200,-223,15403,Buy
327,1/11/2016,8022,scb_6350,0.21,481659,117352,364307,0,0.00%,0.21,1743100,481659,0,364307,Buy
328,1/11/2016,8079,scb_12192,0.56,188621,111964,76656,0.02,3.17%,0.58,36700,133250,654,21286,Buy
329,1/11/2016,8258,scb_19814,0.33,856031,4052,851979,0.01,3.97%,0.34,46200,19991,608,15938,Buy
330,1/12/2016,41,scb_19814,22.85,855422,4052,851370,0,0.00%,23.05,0,4052,0,0,Sell
331,1/12/2016,100,scb_16471,7.89,270712,110899,159812,0,0.00%,7.6,0,110899,0,0,Sell
332,1/12/2016,154,scb_2767,1.73,912306,912306,0,-0.14,-7.86%,1.59,572600,1872,-77694,-910434,Sell
333,1/12/2016,174,scb_7878,1.04,489655,480295,9359,0,0.48%,1.04,18100,461471,89,-18824,Sell
334,1/12/2016,177,scb_12203,10.05,62651,61383,1268,-1.03,-10.26%,9.02,6800,47,-7012,-61336,Sell
335,1/12/2016,195,scb_19814,0.27,848149,487147,361001,0,-1.48%,0.26,1823000,4052,-7273,-483095,Sell
336,1/12/2016,196,scb_16536,0.43,532913,3358,529554,0,0.00%,0.43,5400,5680,0,2322,Buy
337,1/12/2016,227,scb_12203,1.15,62621,6183,56438,0,-0.05%,1.15,48000,61383,-29,55199,Buy
338,1/12/2016,276,scb_9657,0.17,329998,186,329812,0,-1.15%,0.17,800,48,-1,-137,Sell
339,1/12/2016,328,scb_5394,2.44,217840,198320,19520,0,0.00%,2.44,8000,217840,0,19520,Buy
340,1/12/2016,334,scb_10355,1.12,250965,125047,125917,-0.02,-1.43%,1.1,12500,138797,-199,13750,Buy
341,1/12/2016,342,scb_7878,2.91,489655,470692,18963,0,0.00%,2.91,3300,480295,0,9603,Buy
342,1/12/2016,374,scb_16536,2.7,533166,71921,461244,0.01,0.37%,2.71,25300,3358,252,-68563,Sell
343,1/12/2016,423,scb_12203,1.49,62651,670,61980,0,0.00%,1.49,3700,6183,0,5513,Buy
344,1/12/2016,631,scb_10355,1.62,250844,156567,94276,-0.02,-1.01%,1.6,19700,125047,-320,-31520,Sell
345,1/12/2016,633,scb_18791,2.76,483578,483578,0,0,0.00%,2.76,0,483578,0,0,Sell
346,1/12/2016,643,scb_10355,1.65,250844,141057,109786,0,0.00%,1.65,9400,156567,0,15510,Buy
347,1/12/2016,663,scb_12203,0.19,62651,87,62563,0,0.00%,0.19,3100,670,0,582,Buy
348,1/12/2016,674,scb_16471,0.59,273930,273930,0,0.01,2.01%,0.6,270600,110899,3218,-163031,Sell
349,1/12/2016,685,scb_16665,1.19,128311,75970,52340,0.01,0.71%,1.2,17800,97330,149,21360,Buy
350,1/12/2016,808,scb_9657,2.78,329998,186,329812,0,0.00%,2.68,0,186,0,0,Buy
351,1/12/2016,899,scb_19814,0.4,848149,97519,750629,0,0.00%,0.4,986400,487147,0,389628,Buy
352,1/12/2016,1201,scb_12192,0.96,187967,94211,93755,0,0.00%,0.96,18400,111964,0,17752,Buy
353,1/12/2016,1259,scb_12203,0.67,62652,155,62496,0.01,1.49%,0.68,100,87,1,-68,Sell
354,1/12/2016,1290,scb_0320,0.81,968643,201953,766690,0.02,3.01%,0.83,191000,360483,4636,158530,Buy
355,1/12/2016,1305,scb_15889,3.6,388772,5670,383102,0,0.00%,3.69,0,5670,0,0,Sell
356,1/12/2016,1315,scb_1551,1.49,234805,59203,175602,-0.01,-0.72%,1.48,28800,101712,-307,42508,Buy
357,1/12/2016,1439,scb_15889,0.95,388772,5670,383102,0,0.00%,0.92,0,5670,0,0,Sell
358,1/12/2016,1538,scb_16665,1.46,128161,59326,68835,0,0.00%,1.46,11400,75970,0,16644,Buy
359,1/12/2016,1700,scb_10355,1.74,250844,141057,109786,0,0.00%,1.7,0,141057,0,0,Sell
360,1/12/2016,1831,scb_18791,1.98,483578,63026,420552,0,0.00%,1.98,212400,483578,0,420552,Buy
361,1/12/2016,1848,scb_15889,6.72,388772,966,387806,0,0.00%,6.72,700,5670,0,4704,Buy
362,1/12/2016,1898,scb_16665,2.7,128161,46366,81795,0,0.00%,2.7,4800,59326,0,12960,Buy
363,1/12/2016,1928,scb_16536,22.3,533165,74151,459014,0,0.00%,22.3,100,71921,0,-2229,Sell
364,1/12/2016,2324,scb_15889,0.38,388772,178,388593,0,0.00%,0.38,2100,966,0,787,Buy
365,1/12/2016,2386,scb_6350,6.17,481659,117352,364307,0,0.00%,6.01,0,117352,0,0,Sell
366,1/12/2016,2600,scb_18791,2.28,483578,8306,475272,0,0.00%,2.28,24000,63026,0,54719,Buy
367,1/12/2016,2662,scb_18791,1.35,483578,8306,475272,0,0.00%,1.15,0,8306,0,0,Sell
368,1/12/2016,2686,scb_12203,1.38,62652,155,62496,0,0.00%,1.27,0,155,0,0,Sell
369,1/12/2016,2802,scb_9657,36.9,329998,186,329812,0,0.00%,35,0,186,0,0,Sell
370,1/12/2016,3355,scb_5394,0.72,217840,180536,37304,0,0.00%,0.72,24700,198320,0,17784,Buy
371,1/12/2016,3800,scb_16536,1.07,533166,74151,459014,0,0.00%,1.1,0,74151,0,0,Sell
372,1/12/2016,6838,scb_10355,0.74,250817,174283,76533,0,-0.08%,0.74,44900,141057,-27,-33226,Sell
373,1/12/2016,8079,scb_12192,0.56,190482,147547,42934,0.03,4.95%,0.59,90400,94211,2514,-53336,Sell
374,1/12/2016,8258,scb_19814,0.33,848045,18550,829495,0,-0.13%,0.33,239300,97519,-103,78969,Buy
375,1/13/2016,41,scb_19814,23.15,848149,4660,843488,0,0.00%,23.15,600,18550,0,13890,Buy
376,1/13/2016,100,scb_16471,7.89,273930,273930,0,0,0.00%,7.6,0,273930,0,0,Sell
377,1/13/2016,154,scb_2767,1.59,912306,912306,0,0,0.00%,1.52,0,912306,0,0,Sell
378,1/13/2016,156,scb_19814,0.25,848149,930,847218,0,0.00%,0.25,15100,4660,0,3729,Buy
379,1/13/2016,164,scb_9657,0.19,329998,52,329946,0,0.00%,0.19,700,186,0,134,Buy
380,1/13/2016,177,scb_12203,9.02,62652,155,62496,0,0.00%,9.07,0,155,0,0,Sell
381,1/13/2016,196,scb_16536,0.43,533112,76419,456692,-0.01,-2.33%,0.42,5400,74151,-54,-2268,Sell
382,1/13/2016,227,scb_12203,1.15,62622,55930,6691,0,-0.05%,1.15,48500,155,-29,-55774,Sell
383,1/13/2016,276,scb_9657,0.17,329998,18,329980,0,0.00%,0.17,200,52,0,33,Buy
384,1/13/2016,328,scb_5394,2.44,217803,164498,53305,-0.01,-0.22%,2.43,6600,180536,-36,16038,Buy
385,1/13/2016,334,scb_10355,1.12,250856,157035,93820,0,0.23%,1.12,15400,174283,39,17248,Buy
386,1/13/2016,337,scb_3763,2.82,919956,115,919841,-0.43,-15.33%,2.39,100,354,-43,239,Buy
387,1/13/2016,375,scb_12203,5,62622,55930,6691,0,0.00%,4.75,0,55930,0,0,Sell
388,1/13/2016,385,scb_5394,1,217840,164498,53342,0,0.00%,1,0,164498,0,0,Sell
389,1/13/2016,423,scb_12203,1.49,63032,62449,582,0.1,6.71%,1.59,4100,55930,410,-6519,Sell
390,1/13/2016,628,scb_18791,1.73,483578,1213,482365,0,0.00%,1.73,4100,8306,0,7093,Buy
391,1/13/2016,631,scb_10355,1.6,250817,141355,109461,0,0.00%,1.6,9800,157035,0,15680,Buy
392,1/13/2016,643,scb_10355,1.66,250950,127243,123706,0.02,0.95%,1.68,8400,141355,133,14112,Buy
393,1/13/2016,663,scb_12203,0.19,63035,6543,56492,0,0.01%,0.19,295800,62449,3,55906,Buy
394,1/13/2016,674,scb_16471,0.6,273930,273930,0,0,0.00%,0.6,0,273930,0,0,Sell
395,1/13/2016,685,scb_16665,1.19,130282,100678,29604,0.05,4.06%,1.24,43800,46366,2121,-54312,Sell
396,1/13/2016,808,scb_8200,2.68,85045,21092,63952,0,0.00%,2.71,0,21092,0,0,Sell
397,1/13/2016,808,scb_9657,2.78,329998,18,329980,0,0.00%,2.71,0,18,0,0,Buy
398,1/13/2016,862,scb_19814,0.36,848001,210,847791,-0.06,-16.99%,0.3,2400,930,-147,720,Buy
399,1/13/2016,899,scb_19814,0.4,848149,52,848096,0,0.00%,0.4,400,210,0,158,Buy
400,1/13/2016,1022,scb_5394,1.82,217840,164498,53342,0,0.00%,1.83,0,164498,0,0,Sell
401,1/13/2016,1030,scb_8200,1.11,84698,5287,79410,-0.02,-2.15%,1.09,14500,21092,-346,15805,Buy
402,1/13/2016,1151,scb_15889,5.7,387497,47353,340143,-0.15,-2.63%,5.55,8500,178,-1275,-47175,Sell
403,1/13/2016,1190,scb_1551,1.8,235113,34363,200749,0,0.00%,1.8,13800,59203,0,24840,Buy
404,1/13/2016,1207,scb_16665,0.34,130282,78870,51412,0,0.00%,0.34,65100,100678,0,21808,Buy
405,1/13/2016,1238,scb_9657,1.61,329998,18,329980,0,0.00%,1.52,0,18,0,0,Sell
406,1/13/2016,1259,scb_12203,0.66,63032,669,62363,0,0.00%,0.66,8900,6543,0,5874,Buy
407,1/13/2016,1500,scb_15889,0.55,387592,7368,380224,0,0.24%,0.55,72700,47353,95,39985,Buy
408,1/13/2016,1538,scb_16665,1.45,130165,61590,68575,-0.01,-0.67%,1.44,12000,78870,-116,17280,Buy
409,1/13/2016,1831,scb_18791,1.98,483509,293,483215,-0.14,-7.06%,1.84,500,1213,-69,920,Buy
410,1/13/2016,1898,scb_16665,2.7,130282,48090,82192,0,0.00%,2.7,5000,61590,0,13500,Buy
411,1/13/2016,1928,scb_16536,22.45,533111,47234,485877,0,0.00%,22.45,1300,76419,0,29185,Buy
412,1/13/2016,2120,scb_19814,45,846168,38572,807596,-2.2,-4.89%,42.8,900,52,-1980,-38519,Sell
413,1/13/2016,2202,scb_16536,20.92,507037,219944,287093,-2.74,-13.12%,18.18,9500,47234,-26074,-172710,Sell
414,1/13/2016,2283,scb_16536,2.22,503807,309610,194197,-0.08,-3.48%,2.14,41900,219944,-3230,-89666,Sell
415,1/13/2016,2368,scb_1551,2.21,235113,19998,215114,0,0.00%,2.21,6500,34363,0,14365,Buy
416,1/13/2016,2600,scb_18791,2.28,484299,55733,428565,0.03,1.32%,2.31,24000,293,720,-55440,Sell
417,1/13/2016,2686,scb_12203,1.38,63032,669,62363,0,0.00%,1.29,0,669,0,0,Sell
418,1/13/2016,2802,scb_9657,36.9,329998,18,329980,0,0.00%,35.2,0,18,0,0,Buy
419,1/13/2016,3383,scb_7021,3.85,646905,646905,0,-0.01,-0.26%,3.84,158300,39033,-1583,-607872,Sell
420,1/13/2016,3633,scb_15889,1.93,387377,1131,386246,-0.04,-1.87%,1.89,3300,7368,-119,6237,Buy
421,1/13/2016,3800,scb_16536,1.12,503807,183834,319973,0,0.00%,1.12,112300,309610,0,125776,Buy
422,1/13/2016,6838,scb_10355,0.76,250817,114551,136265,0,0.00%,0.76,16700,127243,0,12692,Buy
423,1/13/2016,8022,scb_6350,0.21,497347,497347,0,0.01,4.31%,0.22,1743100,117352,15687,-379995,Sell
424,1/13/2016,8258,scb_19814,0.33,847600,143561,704039,0,1.38%,0.34,313400,38572,1432,-104989,Sell
425,1/14/2016,41,scb_19814,23.15,847540,157391,690149,-0.1,-0.43%,23.05,600,143561,-60,-13829,Sell
426,1/14/2016,51,scb_19814,13.4,847540,157391,690149,0,0.00%,13.12,0,157391,0,0,Sell
427,1/14/2016,100,scb_16471,7.89,273930,273930,0,0,0.00%,7.59,0,273930,0,0,Sell
428,1/14/2016,151,scb_3763,5.55,920000,115,919885,0,0.00%,4.91,0,115,0,0,Buy
429,1/14/2016,156,scb_19814,0.25,847511,32465,815045,0,-0.02%,0.24,509900,157391,-29,124925,Buy
430,1/14/2016,174,scb_7878,0.98,489655,461284,28371,0,0.00%,0.98,9600,470692,0,9408,Buy
431,1/14/2016,177,scb_12203,9.02,63032,669,62363,0,0.00%,8.96,0,669,0,0,Sell
432,1/14/2016,195,scb_19814,0.26,847540,32465,815075,0,0.00%,0.26,0,32465,0,0,Sell
433,1/14/2016,227,scb_12203,1.15,63032,669,62363,0,0.00%,1.13,0,669,0,0,Sell
434,1/14/2016,276,scb_9657,0.17,329998,18,329980,0,0.00%,0.17,0,18,0,0,Buy
435,1/14/2016,290,scb_10355,0.11,249797,144759,105038,0,-3.26%,0.11,279700,114551,-1019,-30207,Sell
436,1/14/2016,328,scb_5394,2.43,217816,149918,67898,0,-0.16%,2.43,6000,164498,-23,14580,Buy
437,1/14/2016,334,scb_10355,1.11,249312,130314,118998,-0.04,-3.25%,1.07,13500,144759,-484,14445,Buy
438,1/14/2016,342,scb_7878,2.89,489573,452132,37441,-0.03,-0.88%,2.86,3200,461284,-81,9152,Buy
439,1/14/2016,373,scb_18791,38.25,484298,55733,428565,0,0.00%,36,0,55733,0,0,Sell
440,1/14/2016,374,scb_16536,2.71,503807,183834,319973,0,0.00%,2.71,0,183834,0,0,Sell
441,1/14/2016,375,scb_12203,5,63032,669,62363,0,0.00%,4.75,0,669,0,0,Sell
442,1/14/2016,385,scb_5394,1,217840,149918,67922,0,0.00%,1,0,149918,0,0,Sell
443,1/14/2016,423,scb_12203,1.57,63032,198,62834,0,0.00%,1.57,300,669,0,471,Buy
444,1/14/2016,559,scb_1551,0.25,235022,11724,223297,0,-1.09%,0.25,33500,19998,-91,8274,Buy
445,1/14/2016,599,scb_1551,0.66,235049,6849,228199,-0.01,-1.31%,0.65,7500,11724,-64,4875,Buy
446,1/14/2016,628,scb_18791,1.73,484298,62826,421472,0,0.00%,1.73,4100,55733,0,-7093,Sell
447,1/14/2016,663,scb_12203,0.19,63633,57288,6345,0,1.06%,0.19,298900,198,600,-57089,Sell
448,1/14/2016,808,scb_8200,2.68,85045,5287,79757,0,0.00%,2.67,0,5287,0,0,Sell
449,1/14/2016,862,scb_19814,0.36,795898,197707,598191,-0.09,-23.81%,0.28,599700,32465,-51642,-165241,Sell
450,1/14/2016,899,scb_19814,0.4,795898,39588,756310,0,0.00%,0.4,400300,197707,0,158118,Buy
451,1/14/2016,1022,scb_5394,1.82,217840,149918,67922,0,0.00%,1.8,0,149918,0,0,Sell
452,1/14/2016,1030,scb_8200,1.11,84890,1328,83561,-0.04,-3.76%,1.07,3700,5287,-154,3959,Buy
453,1/14/2016,1190,scb_1551,1.8,235113,4149,230964,0,0.00%,1.8,1500,6849,0,2700,Buy
454,1/14/2016,1201,scb_12192,0.96,190482,124102,66379,0,0.00%,0.96,24300,147547,0,23445,Buy
455,1/14/2016,1207,scb_16665,0.34,129957,69573,60384,-0.01,-1.49%,0.33,65100,48090,-325,-21483,Sell
456,1/14/2016,1218,scb_16536,3.83,503298,108594,394704,-0.03,-0.67%,3.8,19800,183834,-508,75240,Buy
457,1/14/2016,1238,scb_9657,1.61,329998,18,329980,0,0.00%,1.48,0,18,0,0,Sell
458,1/14/2016,1290,scb_0320,0.81,996425,996425,0,0.03,4.25%,0.84,945800,201953,32418,-794472,Sell
459,1/14/2016,1305,scb_15889,4,387497,331,387165,0,0.00%,4,200,1131,0,800,Buy
460,1/14/2016,1315,scb_1551,1.49,235095,2532,232563,-0.02,-1.09%,1.47,1100,4149,-17,1617,Buy
461,1/14/2016,1439,scb_15889,0.92,387497,55,387441,0,0.00%,0.92,300,331,0,276,Buy
462,1/14/2016,1500,scb_15889,0.55,386770,45253,341516,-0.01,-1.58%,0.54,83700,55,-726,-45198,Sell
463,1/14/2016,1700,scb_10355,1.74,249797,130314,119483,0,0.00%,1.7,0,130314,0,0,Sell
464,1/14/2016,1831,scb_16536,2.24,503807,108594,395213,0,0.00%,1.85,0,108594,0,0,Sell
465,1/14/2016,1848,scb_15889,6.91,386900,6445,380455,0.02,0.34%,6.93,5600,45253,130,38808,Buy
466,1/14/2016,1898,scb_16665,2.69,129884,54297,75587,-0.01,-0.47%,2.68,5700,69573,-72,15276,Buy
467,1/14/2016,1928,scb_16536,22.45,503677,137649,366028,-0.1,-0.45%,22.35,1300,108594,-130,-29055,Sell
468,1/14/2016,2120,scb_19814,43.75,795898,8963,786935,0,0.00%,43.75,700,39588,0,30625,Buy
469,1/14/2016,2236,scb_9657,0.81,329998,18,329980,0,0.00%,0.72,0,18,0,0,Buy
470,1/14/2016,2283,scb_16536,2.14,503677,137649,366028,0,0.00%,2.12,0,137649,0,0,Sell
471,1/14/2016,2324,scb_15889,0.37,386760,932,385828,0,-0.17%,0.37,14900,6445,-9,5513,Buy
472,1/14/2016,2386,scb_6350,6.17,497347,497347,0,0,0.00%,6.1,0,497347,0,0,Sell
473,1/14/2016,2600,scb_18791,2.25,484298,8376,475922,0,0.00%,2.25,24200,62826,0,54450,Buy
474,1/14/2016,2662,scb_18791,1.17,484298,1122,483176,0,0.00%,1.17,6200,8376,0,7254,Buy
475,1/14/2016,3383,scb_7021,3.84,646905,646905,0,0,0.00%,3.86,0,646905,0,0,Sell
476,1/14/2016,3618,scb_6350,3.91,497347,119641,377706,0,0.00%,3.91,96600,497347,0,377706,Buy
477,1/14/2016,3633,scb_15889,1.93,387448,336559,50888,0,0.20%,1.93,173900,932,677,-335627,Sell
478,1/14/2016,3709,scb_7878,10.4,489799,461636,28163,0.16,1.54%,10.56,900,452132,144,-9504,Sell
479,1/14/2016,3800,scb_16536,1.12,504022,81262,422760,0.01,0.62%,1.13,49900,137649,345,56386,Buy
480,1/14/2016,6838,scb_10355,0.76,249797,143006,106791,0,0.00%,0.76,16700,130314,0,-12692,Sell
481,1/14/2016,8022,scb_6350,0.22,497347,119641,377706,0,0.00%,0.21,0,119641,0,0,Sell
482,1/14/2016,8079,scb_12192,0.59,190482,124102,66379,0,0.00%,0.58,0,124102,0,0,Sell
483,1/15/2016,51,scb_19814,13.4,795898,8963,786935,0,0.00%,13.12,0,8963,0,0,Sell
484,1/15/2016,100,scb_16471,7.89,273930,273930,0,0,0.00%,7.5,0,273930,0,0,Sell
485,1/15/2016,151,scb_3763,5.55,920000,115,919885,0,0.00%,4.79,0,115,0,0,Sell
486,1/15/2016,154,scb_2767,1.5,912306,109506,802800,0,0.00%,1.5,535200,912306,0,802800,Buy
